"_id",collectProperty.wxOpenId,createTime,isValid,onlineTrainingClientId,owner.platformId,owner.platformVersionId,owner.projectId,owner.subProjectId,owner.unitId,result,resultValue.data.type,resultValue.lastRefreshTime,status,statusChangeTime.-1,statusChangeTime.0,statusChangeTime.1,statusChangeTime.2,supervisionBehaviorId,supervisionMeasures.facilitiesType,supervisionMeasures.measuresType,systemId,triggerTimePoint,updateTime,userSupervisionFactId
2c9082e490971fa301909a0a3765343f,oR17p5XKXPt9O0bddMLpDCiHIyT0,2024-07-10T00:27:59.362Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,SLIDER,,1,2024-07-10T00:27:59.115Z,2024-07-10T00:28:03.289Z,2024-07-10T00:28:10.798Z,,2c90803890971dab01909a0a373436af,0,7,2c91e0819004efb5019004efb5ef0000,0,2024-07-10T00:28:10.981Z,8cf69f95b87f0c5bb9f594ce910b7910
2c9082e490971fa301909a0a374c343d,oR17p5XKXPt9O0bddMLpDCiHIyT0,2024-07-10T00:28:12.061Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,SLIDER,,1,2024-07-10T00:28:11.881Z,2024-07-10T00:28:18.462Z,2024-07-10T00:28:23.874Z,,2c90803890971dab01909a0a373436af,0,7,2c91e0819004efb5019004efb5ef0000,14421,2024-07-10T00:28:23.997Z,8cf69f95b87f0c5bb9f594ce910b7910
2c9082ce9064171c01906c2607760622,,2024-07-01T02:35:50.184Z,1,ZHKJAH,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,SLIDER,,2,2024-07-01T02:35:49.871Z,,,2024-07-01T02:38:49.871Z,2c9082ce9064171c01906c260731061e,0,7,2c91e0819004efb5019004efb5ef0000,0,2024-07-05T04:19:42.938Z,97954e8fe19f3eb751a65485311429a4
2c9082ce9064171c01906c2667460635,,2024-07-01T02:36:14.707Z,1,ZHKJAH,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,SLIDER,,2,2024-07-01T02:36:14.423Z,,,2024-07-01T02:39:14.423Z,2c9082ce9064171c01906c26671b0631,0,7,2c91e0819004efb5019004efb5ef0000,0,2024-07-05T04:19:43.273Z,97954e8fe19f3eb751a65485311429a4
2c9082ce9064171c01906c271420065e,,2024-07-01T02:36:58.947Z,1,ZHKJAH,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,,2024-07-01T10:36:58.784+0800,2,2024-07-01T02:36:58.632Z,,,2024-07-01T02:39:58.632Z,2c9082ce9064171c01906c2713f5065a,0,3,2c91e0819004efb5019004efb5ef0000,0,2024-07-05T04:19:44.533Z,97954e8fe19f3eb751a65485311429a4
2c9082ce9064171c01906d38ac8c1a7e,oR17p5epnv_bfFz26cnDjvhufwBg,2024-07-01T08:02:38.215Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,WORD_IMAGE_CLICK,,1,2024-07-01T08:02:38.063Z,2024-07-01T08:02:56.025Z,2024-07-01T08:03:23.618Z,,2c9082b990642dcb01906d2a20901bee,0,10,2c91e0819004efb5019004efb5ef0000,703,2024-07-05T04:22:03.859Z,6a596eb2c93b3c792a4f452d3b707a10
2c90803890971dab01909a11159e3bd9,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-10T00:35:29.399Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,WORD_IMAGE_CLICK,,1,2024-07-10T00:35:29.236Z,2024-07-10T00:35:32.487Z,2024-07-10T00:35:44.258Z,,2c90803890971dab01909a1115753bd5,0,10,2c91e0819004efb5019004efb5ef0000,0,2024-07-10T00:35:44.424Z,e0d0a5f9abe35cddd819f37a5beb848e
2c9082e490971fa301909a9ab3682a08,oR17p5XKXPt9O0bddMLpDCiHIyT0,2024-07-10T03:16:24.010Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,SLIDER,,1,2024-07-10T03:16:23.855Z,2024-07-10T03:16:26.646Z,2024-07-10T03:16:33.129Z,,2c90803890971dab01909a0a373436af,0,7,2c91e0819004efb5019004efb5ef0000,22347,2024-07-10T03:16:33.207Z,8cf69f95b87f0c5bb9f594ce910b7910
2c9082e490971fa301909aa4ca243072,oR17p5XKXPt9O0bddMLpDCiHIyT0,2024-07-10T03:58:40.826Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,WORD_IMAGE_CLICK,,1,2024-07-10T03:58:40.698Z,2024-07-10T03:59:35.009Z,2024-07-10T03:59:44.630Z,,2c90803890971dab01909a0bd71f3797,0,10,2c91e0819004efb5019004efb5ef0000,18630,2024-07-10T03:59:44.796Z,f3eb22b1b477e3b3c747e1b733bc11db
2c90803890971dab01909bf6b7516257,,2024-07-10T10:03:02.104Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,WORD_IMAGE_CLICK,,2,2024-07-10T10:03:01.970Z,,,2024-07-10T10:06:01.970Z,2c90803890971dab01909a0bd71f3797,0,10,2c91e0819004efb5019004efb5ef0000,25097,2024-07-10T10:06:25.642Z,f3eb22b1b477e3b3c747e1b733bc11db
2c9082e490971fa301909a0bd7303642,oR17p5XKXPt9O0bddMLpDCiHIyT0,2024-07-10T00:29:58.346Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,SLIDER,,1,2024-07-10T00:29:58.242Z,2024-07-10T00:30:01.505Z,2024-07-10T00:30:07.344Z,,2c90803890971dab01909a0bd71f3797,0,7,2c91e0819004efb5019004efb5ef0000,9735,2024-07-10T00:30:07.482Z,f3eb22b1b477e3b3c747e1b733bc11db
2c90803890971dab01909a0a97ee36dd,oR17p5XKXPt9O0bddMLpDCiHIyT0,2024-07-10T00:56:48.221Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,,2024-07-10T08:56:48.024+0800,1,2024-07-10T00:56:48.017Z,2024-07-10T00:57:05.321Z,2024-07-10T00:57:14.428Z,,2c90803890971dab01909a0a373436af,0,3,2c91e0819004efb5019004efb5ef0000,16101,2024-07-10T00:57:14.536Z,8cf69f95b87f0c5bb9f594ce910b7910
2c9082b990642dcb01906d2a20d01bf2,oR17p5epnv_bfFz26cnDjvhufwBg,2024-07-01T07:19:55.981Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,,2024-07-01T15:19:55.857+0800,1,2024-07-01T07:19:55.781Z,2024-07-01T07:20:07.850Z,2024-07-01T07:20:26.682Z,,2c9082b990642dcb01906d2a20901bee,0,3,2c91e0819004efb5019004efb5ef0000,0,2024-07-05T04:21:36.862Z,6a596eb2c93b3c792a4f452d3b707a10
2c90803890971dab01909b0fa3374ecf,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-10T09:25:41.982Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,WORD_IMAGE_CLICK,,1,2024-07-10T09:25:41.831Z,2024-07-10T09:25:45.203Z,2024-07-10T09:25:55.617Z,,2c90803890971dab01909a0bd71f3797,0,10,2c91e0819004efb5019004efb5ef0000,22875,2024-07-10T09:25:55.714Z,f3eb22b1b477e3b3c747e1b733bc11db
2c9082e490971fa301909a66e9367f6d,,2024-07-10T03:01:48.222Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,,2024-07-10T11:01:48.140+0800,2,2024-07-10T03:01:48.134Z,,,2024-07-10T03:04:48.134Z,2c90803890971dab01909a0a373436af,0,3,2c91e0819004efb5019004efb5ef0000,22347,2024-07-10T03:05:48.214Z,8cf69f95b87f0c5bb9f594ce910b7910
2c9082e490971fa301909a24ffe74bec,,2024-07-10T01:48:48.256Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,,2024-07-10T09:48:48.061+0800,2,2024-07-10T01:48:48.056Z,,,2024-07-10T01:51:48.056Z,2c90803890971dab01909a0a373436af,0,3,2c91e0819004efb5019004efb5ef0000,19188,2024-07-10T01:52:48.045Z,8cf69f95b87f0c5bb9f594ce910b7910
2c9082ce9064171c019070b674bc3b36,oR17p5b9ki7-9GQ3vxXEW-8j1Ays,2024-07-01T23:52:04.114Z,1,ZHKJAH,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,WORD_IMAGE_CLICK,,1,2024-07-01T23:52:03.952Z,2024-07-01T23:52:11.181Z,2024-07-01T23:52:18.831Z,,2c9082b990642dcb019070b6747b436e,0,10,2c91e0819004efb5019004efb5ef0000,0,2024-07-05T04:24:58.404Z,c4c2a6a3e29d01aee9f2fc4ce0422568
2c9082ce9064171c01906c279714067b,oR17p5b9ki7-9GQ3vxXEW-8j1Ays,2024-07-01T02:37:32.463Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,,2024-07-01T10:37:32.309+0800,2,2024-07-01T02:37:32.172Z,2024-07-01T02:37:38.809Z,,2024-07-01T02:40:32.172Z,2c9082b990642dcb01906c2796d806c8,0,3,2c91e0819004efb5019004efb5ef0000,0,2024-07-05T04:19:44.917Z,450b9436afe42024a8a1f592b76d822a
2c9082ce9064171c01906d7a64b423ec,oR17p5SRKW2mgBEsCRyWdf-svNsU,2024-07-01T08:47:36.284Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,,2024-07-01T16:47:36.116+0800,1,2024-07-01T08:47:36.042Z,2024-07-01T08:47:40.098Z,2024-07-01T08:47:49.767Z,,2c9082b990642dcb01906d7a647628fc,0,3,2c91e0819004efb5019004efb5ef0000,0,2024-07-05T04:22:41.195Z,fa8cb4166d9ad70ca843bf8c5e8b47a3
2c9082e490971fa301909a57dd6e7378,oR17p5XKXPt9O0bddMLpDCiHIyT0,2024-07-10T02:09:03.794Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,WORD_IMAGE_CLICK,,1,2024-07-10T02:09:03.695Z,2024-07-10T02:09:04.642Z,2024-07-10T02:09:13.988Z,,2c90803890971dab01909a0a373436af,0,10,2c91e0819004efb5019004efb5ef0000,19188,2024-07-10T02:09:14.124Z,8cf69f95b87f0c5bb9f594ce910b7910
2c90803890971dab01909aa48b2625a9,,2024-07-10T04:24:48.483Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,SLIDER,,2,2024-07-10T04:24:48.294Z,,,2024-07-10T04:27:48.294Z,2c90803890971dab01909a0a373436af,0,7,2c91e0819004efb5019004efb5ef0000,26419,2024-07-10T04:27:48.514Z,8cf69f95b87f0c5bb9f594ce910b7910
2c9082e490971fa301909a6511b17e36,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-10T02:57:06.491Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,SLIDER,,1,2024-07-10T02:57:06.342Z,2024-07-10T02:58:43.219Z,2024-07-10T02:58:48.793Z,,2c90803890971dab01909a1115753bd5,0,7,2c91e0819004efb5019004efb5ef0000,18100,2024-07-10T02:58:48.892Z,e0d0a5f9abe35cddd819f37a5beb848e
2c9082b990642dcb01906d21708d1ae0,oR17p5SRKW2mgBEsCRyWdf-svNsU,2024-07-01T07:10:26.521Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,,2024-07-01T15:10:26.446+0800,1,2024-07-01T07:10:26.374Z,2024-07-01T07:10:40.353Z,2024-07-01T07:11:04.250Z,,2c9082ce9064171c01906d21705217f1,0,3,2c91e0819004efb5019004efb5ef0000,0,2024-07-05T04:21:31.015Z,d787c27398e7286ce015ec3e34a48562
2c90803890971dab01909a1115893bd7,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-10T00:35:45.028Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,,2024-07-10T08:35:44.878+0800,1,2024-07-10T00:35:44.872Z,2024-07-10T00:35:48.257Z,2024-07-10T00:35:55.454Z,,2c90803890971dab01909a1115753bd5,0,3,2c91e0819004efb5019004efb5ef0000,11299,2024-07-10T00:35:55.538Z,e0d0a5f9abe35cddd819f37a5beb848e
2c9082e490971fa301909a3a7ea35c2e,,2024-07-10T01:48:06.299Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,WORD_IMAGE_CLICK,,2,2024-07-10T01:48:06.174Z,,,2024-07-10T01:51:06.174Z,2c90803890971dab01909a1115753bd5,0,10,2c91e0819004efb5019004efb5ef0000,15108,2024-07-10T01:51:06.629Z,e0d0a5f9abe35cddd819f37a5beb848e
2c9082b990642dcb01906da15bbf302d,oR17p5epnv_bfFz26cnDjvhufwBg,2024-07-01T09:30:09.836Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,WORD_IMAGE_CLICK,,1,2024-07-01T09:30:09.668Z,2024-07-01T09:30:18.716Z,2024-07-01T09:30:54.091Z,,2c9082b990642dcb01906da15b903029,0,10,2c91e0819004efb5019004efb5ef0000,0,2024-07-05T04:23:16.655Z,6a596eb2c93b3c792a4f452d3b707a10
2c90803890971dab01909a37319a5838,,2024-07-10T02:18:00.625Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,WORD_IMAGE_CLICK,,2,2024-07-10T02:18:00.476Z,,,2024-07-10T02:21:00.476Z,2c90803890971dab01909a0bd71f3797,0,10,2c91e0819004efb5019004efb5ef0000,16121,2024-07-10T02:21:00.866Z,f3eb22b1b477e3b3c747e1b733bc11db
2c9082b990642dcb01906d7b01bb2911,oR17p5SRKW2mgBEsCRyWdf-svNsU,2024-07-01T08:48:16.416Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,SLIDER,,1,2024-07-01T08:48:16.210Z,2024-07-01T08:48:20.756Z,2024-07-01T08:48:31.015Z,,2c9082ce9064171c01906d7b018e2416,0,7,2c91e0819004efb5019004efb5ef0000,0,2024-07-05T04:22:41.960Z,d787c27398e7286ce015ec3e34a48562
2c9082b990642dcb01906d2a20b61bf1,,2024-07-01T07:32:28.251Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,WORD_IMAGE_CLICK,,2,2024-07-01T07:32:28.089Z,,,2024-07-01T07:35:28.089Z,2c9082b990642dcb01906d2a20901bee,0,10,2c91e0819004efb5019004efb5ef0000,703,2024-07-05T04:21:46.334Z,6a596eb2c93b3c792a4f452d3b707a10
2c9082b990642dcb01906d7b01a1290f,oR17p5SRKW2mgBEsCRyWdf-svNsU,2024-07-01T09:27:22.226Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,SLIDER,,1,2024-07-01T09:27:22.088Z,2024-07-01T09:27:48.075Z,2024-07-01T09:27:54.176Z,,2c9082ce9064171c01906d7b018e2416,0,7,2c91e0819004efb5019004efb5ef0000,4487,2024-07-05T04:23:14.718Z,d787c27398e7286ce015ec3e34a48562
2c9082b990642dcb01906d2170761adf,oR17p5SRKW2mgBEsCRyWdf-svNsU,2024-07-01T07:29:15.628Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,WORD_IMAGE_CLICK,,1,2024-07-01T07:29:15.477Z,2024-07-01T07:31:06.546Z,2024-07-01T07:31:17.419Z,,2c9082ce9064171c01906d21705217f1,0,10,2c91e0819004efb5019004efb5ef0000,601,2024-07-05T04:21:43.915Z,d787c27398e7286ce015ec3e34a48562
2c9082ce9064171c01906d75134e22ef,oR17p5cQRUgUe4FcNKlRBZM7WHv8,2024-07-01T09:04:43.139Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,WORD_IMAGE_CLICK,,1,2024-07-01T09:04:43.013Z,2024-07-01T09:05:55.339Z,2024-07-01T09:06:03.739Z,,2c9082ce9064171c01906d75132a22ec,0,10,2c91e0819004efb5019004efb5ef0000,1316,2024-07-05T04:22:56.508Z,587fa8a92d953c6ae3294d1dc3ef190a
2c9082b990642dcb01906d8b4b872c08,,2024-07-01T10:04:05.848Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,SLIDER,,2,2024-07-01T10:04:05.706Z,,,2024-07-01T10:07:05.706Z,2c9082ce9064171c01906d75132a22ec,0,7,2c91e0819004efb5019004efb5ef0000,4795,2024-07-05T04:23:31.233Z,587fa8a92d953c6ae3294d1dc3ef190a
2c9082ce9064171c019070bcc13d3bb1,oR17p5b9ki7-9GQ3vxXEW-8j1Ays,2024-07-02T01:28:59.794Z,1,ZHKJAH,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,SLIDER,,1,2024-07-02T01:28:59.656Z,2024-07-02T01:31:30.824Z,2024-07-02T01:31:34.166Z,,2c9082b990642dcb019070b6747b436e,0,7,2c91e0819004efb5019004efb5ef0000,5617,2024-07-05T04:26:16.679Z,c4c2a6a3e29d01aee9f2fc4ce0422568
2c9082ce9064171c01907131129453a0,,2024-07-02T02:59:50.128Z,1,ZHKJAH,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,SLIDER,,2,2024-07-02T02:59:50.028Z,,,2024-07-02T03:02:50.028Z,2c9082b990642dcb019070b6747b436e,0,7,2c91e0819004efb5019004efb5ef0000,10069,2024-07-05T04:28:19.116Z,c4c2a6a3e29d01aee9f2fc4ce0422568
2c90803890971dab01909a0c2c1e37e3,oR17p5XKXPt9O0bddMLpDCiHIyT0,2024-07-10T01:15:44.825Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,,2024-07-10T09:15:44.710+0800,1,2024-07-10T01:15:44.704Z,2024-07-10T01:16:59.080Z,2024-07-10T01:17:06.798Z,,2c90803890971dab01909a0bd71f3797,0,3,2c91e0819004efb5019004efb5ef0000,12463,2024-07-10T01:17:06.894Z,f3eb22b1b477e3b3c747e1b733bc11db
2c90803890971dab01909bf6fb666283,,2024-07-10T09:43:49.180Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,WORD_IMAGE_CLICK,,2,2024-07-10T09:43:49.014Z,,,2024-07-10T09:46:49.014Z,2c90803890971dab01909a0a373436af,0,10,2c91e0819004efb5019004efb5ef0000,27464,2024-07-10T09:46:49.202Z,8cf69f95b87f0c5bb9f594ce910b7910
2c9082ce9064171c01906d75136722f0,oR17p5cQRUgUe4FcNKlRBZM7WHv8,2024-07-01T08:41:47.757Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,SLIDER,,1,2024-07-01T08:41:47.550Z,2024-07-01T08:42:12.246Z,2024-07-01T08:42:41.535Z,,2c9082ce9064171c01906d75132a22ec,0,7,2c91e0819004efb5019004efb5ef0000,0,2024-07-05T04:22:36.736Z,587fa8a92d953c6ae3294d1dc3ef190a
2c90803890971dab01909a37a0a55898,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-10T01:20:30.060Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,,2024-07-10T09:20:29.945+0800,1,2024-07-10T01:20:29.939Z,2024-07-10T01:20:35.049Z,2024-07-10T01:20:43.126Z,,2c90803890971dab01909a1115753bd5,0,3,2c91e0819004efb5019004efb5ef0000,13612,2024-07-10T01:20:43.273Z,e0d0a5f9abe35cddd819f37a5beb848e
2c90803890971dab01909a56511c6f7b,oR17p5byX6fQX6gmt6GBTMvmJ5J8,2024-07-10T02:06:56.321Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,,2024-07-10T10:06:56.227+0800,1,2024-07-10T02:06:56.221Z,2024-07-10T02:07:06.853Z,2024-07-10T02:07:13.290Z,,2c90803890971dab01909a1115753bd5,0,3,2c91e0819004efb5019004efb5ef0000,15108,2024-07-10T02:07:13.441Z,e0d0a5f9abe35cddd819f37a5beb848e
2c9082ce9064171c01906d2ca4161941,oR17p5WcGbyFq2TCgM1bIjola6dM,2024-07-01T07:22:40.673Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,WORD_IMAGE_CLICK,,1,2024-07-01T07:22:40.439Z,2024-07-01T07:22:50.657Z,2024-07-01T07:23:05.646Z,,2c9082b990642dcb01906d2ca3c21cdb,0,10,2c91e0819004efb5019004efb5ef0000,0,2024-07-05T04:21:39.504Z,10ba3758ce9677eb3ac5ed6fea9b0bbd
2c9082e490971fa301909a0bd7473644,oR17p5XKXPt9O0bddMLpDCiHIyT0,2024-07-10T00:29:45.764Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,,2024-07-10T08:29:45.672+0800,1,2024-07-10T00:29:45.605Z,2024-07-10T00:29:50.979Z,2024-07-10T00:29:56.592Z,,2c90803890971dab01909a0bd71f3797,0,3,2c91e0819004efb5019004efb5ef0000,0,2024-07-10T00:29:56.773Z,f3eb22b1b477e3b3c747e1b733bc11db
2c9082e490971fa301909acc16214b77,,2024-07-10T05:10:31.463Z,1,dongao123,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,2,SLIDER,,2,2024-07-10T05:10:31.335Z,,,2024-07-10T05:13:31.335Z,2c90803890971dab01909a0bd71f3797,0,7,2c91e0819004efb5019004efb5ef0000,22875,2024-07-10T05:13:31.782Z,f3eb22b1b477e3b3c747e1b733bc11db
2c9082ce9064171c019070b674a23b35,oR17p5b9ki7-9GQ3vxXEW-8j1Ays,2024-07-01T23:55:59.740Z,1,ZHKJAH,ahkjglpttyjg80bdecceebc34fa9bc38,ahkjglpttyjgVerbf15141b400741c79,ahkjglpttyjgprojectIdbf15141b400,ahkjglpttyjgsubProjectId026ea5f8,-1,1,WORD_IMAGE_CLICK,,1,2024-07-01T23:55:59.623Z,2024-07-01T23:58:42.165Z,2024-07-01T23:58:56.783Z,,2c9082b990642dcb019070b6747b436e,0,10,2c91e0819004efb5019004efb5ef0000,219,2024-07-05T04:24:59.781Z,c4c2a6a3e29d01aee9f2fc4ce0422568
