_id,totalDuration,openIdCount
eea5465910bf11ec8216b07b25146e9e,7979532.0,1
415f208c10a911ec8871b07b25146e9e,18546868.0,1
0213fa7310a811ec8871b07b25146e9e,3964760.0,1
a514ad1810c511ec8216b07b25146e9e,75525467.0,1
ffc233ad10a711ec8871b07b25146e9e,97260660.0,1
d22d2d7b10a911ec8871b07b25146e9e,2402968.0,1
5f426a9b10a811ec8871b07b25146e9e,21337911.0,1
c9a86f8910ab11ec8871b07b25146e9e,17167155.0,1
188e2f8210ac11ec8871b07b25146e9e,7258326.0,1
0c88c48010a911ec8871b07b25146e9e,19751229.0,1
2639602410a811ec8871b07b25146e9e,49577759.0,1
f86e706510aa11ec8871b07b25146e9e,14617829.0,1
1edad11610a811ec8871b07b25146e9e,18895194.0,1
a2d127b610ab11ec8871b07b25146e9e,34785584.0,1
96613099701f11ecb369fa164011f743,13094317.0,1
40ef256810ac11ec8871b07b25146e9e,1772480.0,1
03ecec5210a911ec8871b07b25146e9e,64127886.0,1
4ae3a89c10aa11ec8871b07b25146e9e,30832722.0,1
7e0733f210aa11ec8871b07b25146e9e,61334427.0,1
fe58cd2810ab11ec8871b07b25146e9e,77968886.0,1
6d548f6c10aa11ec8871b07b25146e9e,18118752.0,1
c4b00c3a10ab11ec8871b07b25146e9e,33101426.0,1
9046187910ac11ec8871b07b25146e9e,25800914.0,1
2e50dae210ac11ec8871b07b25146e9e,41551581.0,1
31cb459110a811ec8871b07b25146e9e,15705129.0,1
8232c2be10a811ec8871b07b25146e9e,19034643.0,1
14cb12ed10ac11ec8871b07b25146e9e,26568796.0,1
482143d910c511ec8216b07b25146e9e,21216228.0,1
ab4790db10a811ec8871b07b25146e9e,122107865.0,1
40310529ba5411eebde5fa164011f743,27857803.0,1
f74b418a10c211ec8216b07b25146e9e,195518373.0,1
136491416dfb11ecb369fa164011f743,23024788.0,1
f73f850510ab11ec8871b07b25146e9e,103286880.0,1
10fa91ef10c511ec8216b07b25146e9e,30196106.0,1
89a5b06a10ac11ec8871b07b25146e9e,80889245.0,1
1408754410ac11ec8871b07b25146e9e,71497750.0,1
2b333d4c10ab11ec8871b07b25146e9e,17511653.0,1
445dc4e510a911ec8871b07b25146e9e,73363149.0,1
eba224cd778511ecb369fa164011f743,14206253.0,1
449fcfef10a811ec8871b07b25146e9e,132683876.0,1
fbb3968e10a711ec8871b07b25146e9e,341923562.0,1
1cd083d510a811ec8871b07b25146e9e,102967416.0,1
66c5169e10a911ec8871b07b25146e9e,3063740.0,1
69f2172310aa11ec8871b07b25146e9e,7998082.0,1
42f5271710a911ec8871b07b25146e9e,65627777.0,1
d36ef93510a711ec8871b07b25146e9e,2190572.0,1
23ae9f9610ab11ec8871b07b25146e9e,25210416.0,1
d161bf0910a711ec8871b07b25146e9e,52514690.0,1
4c6832dc486211ecb369fa164011f743,10662378.0,1
5b17718910a811ec8871b07b25146e9e,73612377.0,1
17cb2a5910a911ec8871b07b25146e9e,29983465.0,1
f45e82e910aa11ec8871b07b25146e9e,36442606.0,1
0fa89c2510ac11ec8871b07b25146e9e,26715185.0,1
23bcc98a10ab11ec8871b07b25146e9e,55142799.0,1
ef928a3810a711ec8871b07b25146e9e,505751.0,1
e0bb6340fdff11eca3e4fa164011f743,1788922.0,1
de65540c828d11edb6a3fa164011f743,360971.0,0
8b50c932707911ecb369fa164011f743,47015981.0,1
8d73fb5310ac11ec8871b07b25146e9e,206740309.0,2
abbe721010ab11ec8871b07b25146e9e,3449968.0,1
be8a7e1410a811ec8871b07b25146e9e,2397041.0,1
ffa77c5010c111ec8216b07b25146e9e,37430598.0,1
2bffcd6a540f11ed8135fa164011f743,3359499.0,1
163d124b10c411ec8216b07b25146e9e,122380907.0,1
1264de4410ca11ec8216b07b25146e9e,1021693.0,1
2edc093710a811ec8871b07b25146e9e,7420092.0,1
5c31fe2d10aa11ec8871b07b25146e9e,1957682.0,1
79b0f7ec10c811ec8216b07b25146e9e,35021382.0,1
ff3cc6eb10a811ec8871b07b25146e9e,22710589.0,1
7c7bd49f10a811ec8871b07b25146e9e,51646234.0,1
7238dfb710ab11ec8871b07b25146e9e,13101642.0,1
b8fd620e10a911ec8871b07b25146e9e,97326322.0,1
d2f0a51410a911ec8871b07b25146e9e,13580263.0,1
b8de142910a811ec8871b07b25146e9e,4320597.0,1
ba16235e10a911ec8871b07b25146e9e,104546206.0,1
b488109010c311ec8216b07b25146e9e,30110517.0,1
78ba373b10c911ec8216b07b25146e9e,86296377.0,1
411e30e710c511ec8216b07b25146e9e,6504338.0,1
565d57a510ca11ec8216b07b25146e9e,5765234.0,1
78913d5210ab11ec8871b07b25146e9e,52243477.0,1
3a39605610a811ec8871b07b25146e9e,5315278.0,1
f7c8967410c411ec8216b07b25146e9e,4541760.0,1
d63d74946f5711ecb369fa164011f743,12906658.0,1
511dc5ed137a11eca228fa164011f743,5043011.0,1
7f99159b10ab11ec8871b07b25146e9e,82851094.0,1
f269880010a711ec8871b07b25146e9e,14230392.0,1
a057af0310a811ec8871b07b25146e9e,25834337.0,1
05ea9b1510ab11ec8871b07b25146e9e,47238867.0,1
e14eaa7110a711ec8871b07b25146e9e,14029700.0,1
56ec4ea810ab11ec8871b07b25146e9e,46789836.0,1
e2e6e2fd10a911ec8871b07b25146e9e,77815577.0,2
d997f7a310ab11ec8871b07b25146e9e,159920634.0,1
9115c4b710c811ec8216b07b25146e9e,38049351.0,1
ba6936ff135d11eca228fa164011f743,7339382.0,1
a3529d4310aa11ec8871b07b25146e9e,64290008.0,1
6105ac1410ab11ec8871b07b25146e9e,21549788.0,1
d6d3daad8a5b11edb6a3fa164011f743,58686301.0,1
7361219b10a911ec8871b07b25146e9e,6310862.0,1
1721fb2210ac11ec8871b07b25146e9e,33899492.0,1
5362c92710a911ec8871b07b25146e9e,18514579.0,1
a8c4dabd10c811ec8216b07b25146e9e,88966632.0,2
9862925a10a911ec8871b07b25146e9e,135339202.0,2
4421d99610a911ec8871b07b25146e9e,14409440.0,1
5e8fd43ea76f11edb6a3fa164011f743,152580902.0,1
9a089e9f10ca11ec8216b07b25146e9e,14131942.0,1
9871579af09811eda4e5fa164011f743,14525894.0,1
de37030f10ab11ec8871b07b25146e9e,14429538.0,1
1ce8551856e511eeb806fa164011f743,82305616.0,1
7288148410ac11ec8871b07b25146e9e,49873338.0,1
0f2f007510a811ec8871b07b25146e9e,112288975.0,1
6250a9e110a811ec8871b07b25146e9e,52869125.0,1
c05d2c6910ab11ec8871b07b25146e9e,93197598.0,2
7ca86ae310ab11ec8871b07b25146e9e,86421664.0,1
0c9ea3e0b02011ed82a1fa164011f743,42588984.0,1
78a2012810ac11ec8871b07b25146e9e,56731499.0,1
40007ad710c711ec8216b07b25146e9e,2853473.0,1
3e59e15f10a911ec8871b07b25146e9e,81100852.0,1
237e443e10ab11ec8871b07b25146e9e,8309837.0,0
e11b952510aa11ec8871b07b25146e9e,21932265.0,1
d0806f1610a911ec8871b07b25146e9e,279018349.0,1
8281072e10a911ec8871b07b25146e9e,42869101.0,1
65f68a1f10c511ec8216b07b25146e9e,70318621.0,1
51e88da310a911ec8871b07b25146e9e,35218267.0,1
828a28e110ab11ec8871b07b25146e9e,292445746.0,1
497948b510a911ec8871b07b25146e9e,15173114.0,2
c16f5daa10a811ec8871b07b25146e9e,15213121.0,1
e278244910a911ec8871b07b25146e9e,97197308.0,1
d91a9940596611ecb369fa164011f743,70229706.0,1
595fb7f310bd11ec8216b07b25146e9e,12080487.0,1
0810bcf910c211ec8216b07b25146e9e,34608293.0,1
3105a57d10a811ec8871b07b25146e9e,62092250.0,1
6d37271210ab11ec8871b07b25146e9e,13771795.0,1
eb18e89710ab11ec8871b07b25146e9e,57164883.0,1
8a0c4ab0648211ecb369fa164011f743,30456105.0,1
3cfe74cf10a911ec8871b07b25146e9e,104110700.0,1
f02ad36915d111eca228fa164011f743,94876055.0,1
fb86178210a711ec8871b07b25146e9e,193041307.0,2
83dbde0f10c211ec8216b07b25146e9e,18359806.0,1
e528fd6a10a911ec8871b07b25146e9e,47885062.0,1
8443143a10a911ec8871b07b25146e9e,24392691.0,1
b2d34d3410a911ec8871b07b25146e9e,66099575.0,1
d1994bcf10a811ec8871b07b25146e9e,17606972.0,1
26f8be9810ac11ec8871b07b25146e9e,127955572.0,1
a2ecbf7910ab11ec8871b07b25146e9e,75951933.0,1
ec4f768610ab11ec8871b07b25146e9e,58064899.0,1
2f8abebc6c4611ecb369fa164011f743,45369813.0,1
d50c1e8f10a811ec8871b07b25146e9e,100893214.0,1
355bde8110c211ec8216b07b25146e9e,23988628.0,1
cbc9af7810ab11ec8871b07b25146e9e,338784352.0,1
3e6463c610a811ec8871b07b25146e9e,423002.0,1
fb3ed21d10a711ec8871b07b25146e9e,73433762.0,1
b6efacb410c611ec8216b07b25146e9e,130377060.0,1
08a7244510a811ec8871b07b25146e9e,24377418.0,1
4d8ee3766f9d11ecb369fa164011f743,9929586.0,1
046e014e10aa11ec8871b07b25146e9e,100971354.0,1
5da4a61310bf11ec8216b07b25146e9e,414272.0,1
73c9397910c411ec8216b07b25146e9e,136164179.0,1
57582fd310aa11ec8871b07b25146e9e,176817017.0,1
069113db2ac111eeb806fa164011f743,97818442.0,1
b6568644a07f11edb6a3fa164011f743,2006162.0,1
b9ee730910a911ec8871b07b25146e9e,97478083.0,1
bab7de4410ca11ec8216b07b25146e9e,10664105.0,1
6966e58510c511ec8216b07b25146e9e,60314557.0,1
6ce895a410c711ec8216b07b25146e9e,52667784.0,1
c80edc7a6df211ecb369fa164011f743,842505.0,1
6759f71610cb11ec8216b07b25146e9e,103192384.0,1
53dc5ec310a911ec8871b07b25146e9e,55258646.0,1
7acbda786e2311ecb369fa164011f743,55527136.0,1
ec83e54310ab11ec8871b07b25146e9e,172205060.0,1
9dbb085910a911ec8871b07b25146e9e,90467828.0,1
ab17470510ab11ec8871b07b25146e9e,2297617.0,1
dd3456cc10a711ec8871b07b25146e9e,103759254.0,1
e4b0e46710ab11ec8871b07b25146e9e,14177754.0,1
48ea6dad10ac11ec8871b07b25146e9e,76164033.0,1
4864451410a911ec8871b07b25146e9e,47827942.0,1
5c95cd7110a811ec8871b07b25146e9e,42011496.0,1
09a9308c10a811ec8871b07b25146e9e,18562972.0,1
2d4cdad210a811ec8871b07b25146e9e,5881303.0,1
16e0bb6b10aa11ec8871b07b25146e9e,2376833.0,1
73c2dbd810c511ec8216b07b25146e9e,38587978.0,1
418498d271dd11ecb369fa164011f743,70168095.0,1
5205be5010a911ec8871b07b25146e9e,1445672.0,1
f54723a310aa11ec8871b07b25146e9e,12629214.0,1
c5b7c5d210ab11ec8871b07b25146e9e,37901837.0,1
83cb78f910ab11ec8871b07b25146e9e,65273719.0,1
f58d77cb10aa11ec8871b07b25146e9e,27597770.0,1
c9d6b8d610c811ec8216b07b25146e9e,59216655.0,1
842e62db10ab11ec8871b07b25146e9e,18103872.0,1
a5866d6c10a811ec8871b07b25146e9e,50190547.0,1
2af4462ba83811edb568fa164011f743,6009284.0,1
343e5ff910a811ec8871b07b25146e9e,200648990.0,1
4f29cb8110a811ec8871b07b25146e9e,242275454.0,1
7ee71f9d10a911ec8871b07b25146e9e,6061782.0,1
6e91241010a911ec8871b07b25146e9e,94025103.0,1
0dea753310aa11ec8871b07b25146e9e,7390944.0,1
fc1c9a1f10ab11ec8871b07b25146e9e,7983934.0,1
13a99ed710cb11ec8216b07b25146e9e,57566832.0,1
7ee13ead10ac11ec8871b07b25146e9e,8651056.0,1
125c66aa10ac11ec8871b07b25146e9e,328441155.0,1
f0edc3b9634811ed87c1fa164011f743,8749538.0,1
7cfa9e4510cb11ec8216b07b25146e9e,63104534.0,2
5e9e049110a911ec8871b07b25146e9e,96225261.0,2
e098ac9e10aa11ec8871b07b25146e9e,24304712.0,1
bd969f70b64211eca4f5fa164011f743,35526546.0,1
13aa691d10ac11ec8871b07b25146e9e,55191351.0,1
419fa57c10a911ec8871b07b25146e9e,50628864.0,1
ef9b9a8a10a911ec8871b07b25146e9e,114067779.0,1
7ce92b9810a811ec8871b07b25146e9e,1047079.0,1
47e68d9810a911ec8871b07b25146e9e,100359413.0,1
ca704b5a703611ecb369fa164011f743,5005686.0,1
01193ca410ab11ec8871b07b25146e9e,206968.0,1
4aa1798710ac11ec8871b07b25146e9e,120507458.0,1
40b63be1445611ecb369fa164011f743,7183415.0,1
b68b32ff6dce11ecb369fa164011f743,49148106.0,1
fe96a9b810a711ec8871b07b25146e9e,37850388.0,1
05e60c2410ab11ec8871b07b25146e9e,18708053.0,1
8218eeea737611ecb369fa164011f743,117387382.0,1
44ebcaf010ab11ec8871b07b25146e9e,72151751.0,1
8ae9163910ab11ec8871b07b25146e9e,175463729.0,1
c32a12ce10c311ec8216b07b25146e9e,15008744.0,1
1427a51710a911ec8871b07b25146e9e,14434270.0,1
d251b56f10a711ec8871b07b25146e9e,64093318.0,1
d929637410a711ec8871b07b25146e9e,16746643.0,1
d56758a610aa11ec8871b07b25146e9e,149574909.0,2
0cae3d2310c911ec8216b07b25146e9e,78920237.0,1
5b27171310cb11ec8216b07b25146e9e,176775498.0,1
ac73e09610ab11ec8871b07b25146e9e,59543106.0,1
921a168f10a811ec8871b07b25146e9e,94818130.0,1
6d0945e810ac11ec8871b07b25146e9e,25275737.0,2
9fb3dfc56dc311ecb369fa164011f743,90696412.0,2
9bccfc8710c711ec8216b07b25146e9e,61293882.0,1
21e9a01710ac11ec8871b07b25146e9e,92584345.0,1
4563ffb110a911ec8871b07b25146e9e,38223102.0,1
704a5dc310a811ec8871b07b25146e9e,3558619.0,1
7d8fe94c10ab11ec8871b07b25146e9e,40812910.0,1
df5e4a5c10aa11ec8871b07b25146e9e,12257736.0,1
2c10945010a911ec8871b07b25146e9e,105628724.0,2
9ecd759f10a911ec8871b07b25146e9e,54274128.0,1
131438c610ac11ec8871b07b25146e9e,211999415.0,6
5ae9374310bd11ec8216b07b25146e9e,26763303.0,1
c303066710a811ec8871b07b25146e9e,84119319.0,3
2c81dd8510a811ec8871b07b25146e9e,40740045.0,1
1e659ad310ab11ec8871b07b25146e9e,229228.0,1
ba1dae91142211efbde5fa164011f743,16507856.0,1
c5f85d81588e11ecb369fa164011f743,107303959.0,1
a5b0c05510a811ec8871b07b25146e9e,87067001.0,1
9c0df3ae10ab11ec8871b07b25146e9e,102549381.0,1
919c1ee210a811ec8871b07b25146e9e,47322103.0,1
2448712410a811ec8871b07b25146e9e,30673306.0,1
82894fd910ab11ec8871b07b25146e9e,70101895.0,1
7ba52b8110a911ec8871b07b25146e9e,96303260.0,1
3763a5c410ab11ec8871b07b25146e9e,8562090.0,1
551d55c810ca11ec8216b07b25146e9e,146921617.0,1
fe5ec23910c911ec8216b07b25146e9e,83439820.0,1
b43fc4a810a811ec8871b07b25146e9e,67877918.0,1
0e30f5ed10ca11ec8216b07b25146e9e,16408258.0,1
8b33d28410ab11ec8871b07b25146e9e,141862264.0,1
48ad6f4910bd11ec8216b07b25146e9e,7087523.0,1
802a13a2255411edaf2bfa164011f743,16730621.0,1
69c2d95b10ac11ec8871b07b25146e9e,2172812.0,1
3745f76f662211ecb369fa164011f743,257356.0,1
8835a68010aa11ec8871b07b25146e9e,133818925.0,3
1ef7be4f10a811ec8871b07b25146e9e,22281058.0,1
3e38f717a6b911edb6a3fa164011f743,113953946.0,1
3948e20e10ac11ec8871b07b25146e9e,4351908.0,1
34970afd10a811ec8871b07b25146e9e,27930458.0,1
5ac6890c10a811ec8871b07b25146e9e,139181011.0,1
d0f0368810ab11ec8871b07b25146e9e,99661757.0,1
1b4301af10a811ec8871b07b25146e9e,5318060.0,1
a1583a6510a911ec8871b07b25146e9e,111464255.0,1
fa9a591810ab11ec8871b07b25146e9e,56563315.0,1
8ea09f5f10a811ec8871b07b25146e9e,108505137.0,2
18a8ed4910ac11ec8871b07b25146e9e,84514541.0,1
d9db40bb655b11ecb369fa164011f743,235765.0,1
a56c2b7710a911ec8871b07b25146e9e,13788480.0,1
b8adede610a811ec8871b07b25146e9e,16085653.0,1
fbaa29b710ab11ec8871b07b25146e9e,4638477.0,1
6e2aa29610a911ec8871b07b25146e9e,115332624.0,1
81cb671d10ab11ec8871b07b25146e9e,110957877.0,2
7914904410a911ec8871b07b25146e9e,6482911.0,1
10c8fd6210c211ec8216b07b25146e9e,60447023.0,1
b7d8a674acd911ed82a1fa164011f743,16668959.0,1
4fcc9bb610a911ec8871b07b25146e9e,15722184.0,1
