trainingPersonId,totalDuration
932ed0c710a911ec8871b07b25146e9e,112529889
49a4e75810a911ec8871b07b25146e9e,138945164
fea26edd10a911ec8871b07b25146e9e,2799583
61b27b7f703111ecb369fa164011f743,83695050
86125bc110cb11ec8216b07b25146e9e,9858693
e967a28f10a711ec8871b07b25146e9e,86894690
293e905b10a811ec8871b07b25146e9e,15502327
993952d710c111ec8216b07b25146e9e,24736137
0f3aa06810ac11ec8871b07b25146e9e,85458148
86f81e3510ab11ec8871b07b25146e9e,154698343
7d3ff97f10ab11ec8871b07b25146e9e,65419219
e611dcd2729b11ecb369fa164011f743,106493342
ee71f8e310ca11ec8216b07b25146e9e,8500781
07ca84d810a811ec8871b07b25146e9e,5172989
7d99c20a10ac11ec8871b07b25146e9e,15471642
cd00b01010c311ec8216b07b25146e9e,6887277
9380b3f410a911ec8871b07b25146e9e,29592798
10cfe4f610a811ec8871b07b25146e9e,183489685
2ead51cc10ab11ec8871b07b25146e9e,165168877
f8af03f310ca11ec8216b07b25146e9e,15546994
c1ecf32410a911ec8871b07b25146e9e,17699308
2a1c4a8110ab11ec8871b07b25146e9e,93884961
429b1ce810c311ec8216b07b25146e9e,57493383
d6a0c93510aa11ec8871b07b25146e9e,78466075
cd86887310ab11ec8871b07b25146e9e,119746894
c9c9df0e10a811ec8871b07b25146e9e,112114438
550d979d10a811ec8871b07b25146e9e,1423172
7d14eb7c10aa11ec8871b07b25146e9e,4347832
66831c1d10ab11ec8871b07b25146e9e,10726103
74ad0d2010ac11ec8871b07b25146e9e,95171211
c4680da710a911ec8871b07b25146e9e,100478501
8bcdb28210a911ec8871b07b25146e9e,146162797
81f083ba10a811ec8871b07b25146e9e,45093027
3a106f98143011eca228fa164011f743,223874169
ec7953e810a911ec8871b07b25146e9e,26173
edb8671410be11ec8216b07b25146e9e,366147
8f1c1e9510cb11ec8216b07b25146e9e,244256759
94b83b9510ab11ec8871b07b25146e9e,163420883
7038c93210ab11ec8871b07b25146e9e,22165685
0cde151910ab11ec8871b07b25146e9e,155955944
03e76f8010c411ec8216b07b25146e9e,318024855
c5cb9b8310a911ec8871b07b25146e9e,19355714
8524d6fd10a811ec8871b07b25146e9e,177483755
e6e9eb6610c611ec8216b07b25146e9e,8132842
4430cf9c10a911ec8871b07b25146e9e,64837011
eef23d5c10aa11ec8871b07b25146e9e,62009738
c0a61b1e10aa11ec8871b07b25146e9e,62662409
20478dbe10aa11ec8871b07b25146e9e,86849780
d82ff26510ab11ec8871b07b25146e9e,31648682
5965eb0e10a911ec8871b07b25146e9e,7034793
0c6a693310aa11ec8871b07b25146e9e,168143015
87b5001e10bf11ec8216b07b25146e9e,9861008
661b001310aa11ec8871b07b25146e9e,375195941
fc2c8dbf10a711ec8871b07b25146e9e,85659223
5cd9d1d110c811ec8216b07b25146e9e,81088250
e876275a10a811ec8871b07b25146e9e,10566592
9a3d9b8d10a911ec8871b07b25146e9e,71491233
464f8a2110ab11ec8871b07b25146e9e,77516424
638c367110c111ec8216b07b25146e9e,213760260
dff61849143111eca228fa164011f743,135292617
309d104710ab11ec8871b07b25146e9e,85286125
be3c264c10a811ec8871b07b25146e9e,152614659
291aeabd10a911ec8871b07b25146e9e,23058142
0ceedb1010a811ec8871b07b25146e9e,128625081
1a3cf80b6def11ecb369fa164011f743,143324498
591b652810a811ec8871b07b25146e9e,121096571
7912bdd510c111ec8216b07b25146e9e,105487818
14b0c48e10a911ec8871b07b25146e9e,198106821
6f6ddb8010a911ec8871b07b25146e9e,233921492
f5cd575d10a911ec8871b07b25146e9e,101015913
8ffa222f10ab11ec8871b07b25146e9e,61216316
584bef0210a811ec8871b07b25146e9e,370124797
cdf14b768f2c11edb6a3fa164011f743,196846446
92debf8a10ac11ec8871b07b25146e9e,143672366
4e9dd4ed10a911ec8871b07b25146e9e,196040665
07d1050d10ca11ec8216b07b25146e9e,99636529
9542463d4eb911ed8135fa164011f743,72640652
22128d4510ab11ec8871b07b25146e9e,683900
c86f7cb110a811ec8871b07b25146e9e,73007544
bc4aa82410aa11ec8871b07b25146e9e,80115889
94b89b7e10ac11ec8871b07b25146e9e,2563646
a937ad3d10ca11ec8216b07b25146e9e,41545544
9ced027810aa11ec8871b07b25146e9e,335576268
af4e99e710ab11ec8871b07b25146e9e,367874808
2f8c2bd010ca11ec8216b07b25146e9e,178064923
d0b666b210ab11ec8871b07b25146e9e,202291433
4d52409710ab11ec8871b07b25146e9e,397143852
86dc016410ac11ec8871b07b25146e9e,135680407
10f2117110c311ec8216b07b25146e9e,16004061
5ec794476ef511ecb369fa164011f743,84065837
1950dba010a911ec8871b07b25146e9e,137589458
8a6562b4a20811edb6a3fa164011f743,26247972
6a55ddd010cb11ec8216b07b25146e9e,39275504
4494982210c011ec8216b07b25146e9e,215668172
6423a2c610a911ec8871b07b25146e9e,120209030
0177b03610a811ec8871b07b25146e9e,136325752
dfa031d610a711ec8871b07b25146e9e,40133478
9cfd78a910a811ec8871b07b25146e9e,34178508
910f719710a911ec8871b07b25146e9e,89354649
a0fa6c006f4f11ecb369fa164011f743,251137050
738943f66e8f11ecb369fa164011f743,198539987
62df676c10c511ec8216b07b25146e9e,99596123
87723a1010ab11ec8871b07b25146e9e,23318289
258fa77410a811ec8871b07b25146e9e,107348748
447d994d10a911ec8871b07b25146e9e,65740775
74510dc610a911ec8871b07b25146e9e,70865377
4c279d0610ab11ec8871b07b25146e9e,53447428
d69c6d9110a911ec8871b07b25146e9e,195862624
e9dcd5e910aa11ec8871b07b25146e9e,2177024
b440189110ab11ec8871b07b25146e9e,14156778
c5862cd310ab11ec8871b07b25146e9e,16205171
3e8af1ad10ac11ec8871b07b25146e9e,9425282
df306d8f10a711ec8871b07b25146e9e,323471164
43cbddca136a11eca228fa164011f743,88417237
e2d1230610a911ec8871b07b25146e9e,71208804
513d0e1210a911ec8871b07b25146e9e,181671019
e1197ad210a911ec8871b07b25146e9e,71512399
4d3adb3610a911ec8871b07b25146e9e,6190017
eb097ee574ff11ecb369fa164011f743,49926972
354ad46710cb11ec8216b07b25146e9e,2928186
5071e7d810a811ec8871b07b25146e9e,198059251
bc2a4d9527ff11ecb7eafa164011f743,13823942
018611da10a811ec8871b07b25146e9e,109023685
a844043510ab11ec8871b07b25146e9e,19271769
1e78015e10ac11ec8871b07b25146e9e,132290761
4702a147705e11ecb369fa164011f743,14494131
e3016f6410a711ec8871b07b25146e9e,149487192
e9987b6b10ab11ec8871b07b25146e9e,161903793
6753afdc10be11ec8216b07b25146e9e,235839006
8d585eef10a911ec8871b07b25146e9e,159970354
d3d60a2d10ab11ec8871b07b25146e9e,49464203
6f9d02ba10c611ec8216b07b25146e9e,116453933
ad3fe08a71cd11ecb369fa164011f743,76986686
b48292f810a911ec8871b07b25146e9e,21760453
f866990e75a611ecb369fa164011f743,10614363
f875cb4610aa11ec8871b07b25146e9e,79623185
a7134a876dc111ecb369fa164011f743,74173041
88589ed910ac11ec8871b07b25146e9e,12851239
fad02ccf10ab11ec8871b07b25146e9e,114421752
b445ec9310a911ec8871b07b25146e9e,229810959
37511e9e10a811ec8871b07b25146e9e,15577106
2114ccab10ab11ec8871b07b25146e9e,173930216
6a4ac23110a811ec8871b07b25146e9e,184056802
2bd2ee7310a811ec8871b07b25146e9e,22294805
1281a14a72b711ecb369fa164011f743,154096536
703beb3410cb11ec8216b07b25146e9e,182004726
d544ba4310a711ec8871b07b25146e9e,527763857
bbe2a2f110aa11ec8871b07b25146e9e,173385249
fd4905e210ab11ec8871b07b25146e9e,161131936
185de9816fba11ecb369fa164011f743,45741664
6cf8b0c910ab11ec8871b07b25146e9e,118588717
864108ed10a811ec8871b07b25146e9e,194108396
640759f210ac11ec8871b07b25146e9e,110891021
dc9ddf6010a711ec8871b07b25146e9e,177208668
635e3e0410cb11ec8216b07b25146e9e,26445448
24ebb21410a811ec8871b07b25146e9e,21747394
553c085910ab11ec8871b07b25146e9e,194837880
d5407d7310c111ec8216b07b25146e9e,70221208
3473df8f10ab11ec8871b07b25146e9e,26620556
cf09bd9910a811ec8871b07b25146e9e,72297148
a6c11e2110a811ec8871b07b25146e9e,101258182
296a7b7b10ab11ec8871b07b25146e9e,154897478
2d49d37210aa11ec8871b07b25146e9e,43264872
7750c10910a811ec8871b07b25146e9e,140465970
43cddd02a5d111edb6a3fa164011f743,10584556
a1a730d410ab11ec8871b07b25146e9e,93215844
494981e210a911ec8871b07b25146e9e,81806378
1f9b5aeb10ab11ec8871b07b25146e9e,57412211
7635cb0510a911ec8871b07b25146e9e,32661344
5e5f5c0210c911ec8216b07b25146e9e,140570056
1d8f503510a911ec8871b07b25146e9e,192162447
a1ae8b1b10a911ec8871b07b25146e9e,174738145
738bf81c10a811ec8871b07b25146e9e,152774203
11e9db5e6de111ecb369fa164011f743,282906081
4c36bc1110a911ec8871b07b25146e9e,238198414
2ac33ffb10ab11ec8871b07b25146e9e,124727096
5c66268610a911ec8871b07b25146e9e,188774665
f47db35b10a711ec8871b07b25146e9e,30478827
811ce96510ab11ec8871b07b25146e9e,88375846
ac5e082810c111ec8216b07b25146e9e,41808400
5af9dc5810ab11ec8871b07b25146e9e,82424973
20a125dc10ab11ec8871b07b25146e9e,507030940
37fb1d3810a811ec8871b07b25146e9e,161267184
4b4aa5a010a811ec8871b07b25146e9e,156262894
c07dd34910a811ec8871b07b25146e9e,29836489
4f5e4c4510ab11ec8871b07b25146e9e,111738463
fb9bbc3b10a711ec8871b07b25146e9e,24869662
2c6dc57810ab11ec8871b07b25146e9e,141297341
f0cfcfcc10ab11ec8871b07b25146e9e,30009074
209d8e6910a811ec8871b07b25146e9e,178001868
976af5d310ac11ec8871b07b25146e9e,208988953
5662f27710c311ec8216b07b25146e9e,167453535
ea677c2010a711ec8871b07b25146e9e,19310372
9bd2f24810ac11ec8871b07b25146e9e,80274479
1aa9b34927ee11ecb7eafa164011f743,13773308
460d91d06dd911ecb369fa164011f743,24525376
9f982d3410c011ec8216b07b25146e9e,908692957
ba001bf66a1211ecb369fa164011f743,50837126
de7e4a6810c311ec8216b07b25146e9e,15847707
16ff380e10a811ec8871b07b25146e9e,32972756
a267993d10ab11ec8871b07b25146e9e,99938398
45787db010a911ec8871b07b25146e9e,692820233
064a1bca10ac11ec8871b07b25146e9e,148392203
2b5b5406a7b411edb6a3fa164011f743,20537772
c33c213210c911ec8216b07b25146e9e,109624497
56b9e1b610a811ec8871b07b25146e9e,241834
f046b22d10a711ec8871b07b25146e9e,118246924
ff8cd62410a711ec8871b07b25146e9e,14754139
984818566f0711ecb369fa164011f743,246766739
63a7b78f10ac11ec8871b07b25146e9e,199159782
0e0c0b2d10a811ec8871b07b25146e9e,11416869
2dedbc8a10ca11ec8216b07b25146e9e,201985109
2984b76d174611eca228fa164011f743,1813119
3a9b4456e94c11eca3e4fa164011f743,155617255
e0d6579710aa11ec8871b07b25146e9e,172541050
65bbed4510bf11ec8216b07b25146e9e,133119876
cf41471b10ab11ec8871b07b25146e9e,91284312
c2237f5c72db11ecb369fa164011f743,81096708
9e579d8510ac11ec8871b07b25146e9e,265015754
4f0bd25910a811ec8871b07b25146e9e,314661501
4044105f10aa11ec8871b07b25146e9e,71993961
517bdc936e8f11ecb369fa164011f743,9834791
6d671d8f10ab11ec8871b07b25146e9e,19482669
50549e6e10ac11ec8871b07b25146e9e,39591465
ad08381aaace11eda9defa164011f743,368200
e63c487610aa11ec8871b07b25146e9e,157224118
5fab414c10ab11ec8871b07b25146e9e,15657225
a4935248026d11eda3e4fa164011f743,40001444
b1b7447210aa11ec8871b07b25146e9e,75175960
91ca050973ac11ecb369fa164011f743,53632632
9f4d7c2610ac11ec8871b07b25146e9e,255398142
0897dec310a811ec8871b07b25146e9e,52167593
6115202610ab11ec8871b07b25146e9e,502455970
a04533f310a911ec8871b07b25146e9e,59620331
02576eb010aa11ec8871b07b25146e9e,72880671
8ded2baa10c211ec8216b07b25146e9e,4425782
c1cdf52910a911ec8871b07b25146e9e,190275549
2b38b2b010c711ec8216b07b25146e9e,28430345
0ba7b8e7786111eebde5fa164011f743,198300561
7fec7599143511eca228fa164011f743,72334059
8908f1d87c5911ecb17dfa164011f743,128032863
4231f02810a811ec8871b07b25146e9e,179003178
8e13788310cb11ec8216b07b25146e9e,11003933
8e5acdca10a911ec8871b07b25146e9e,26084325
3fb7607910c811ec8216b07b25146e9e,106357078
c59a9b9a10a911ec8871b07b25146e9e,113390827
66bae8f610a811ec8871b07b25146e9e,65027120
997215f010ab11ec8871b07b25146e9e,71256736
d7da0d6e10ca11ec8216b07b25146e9e,3539365
2f691ea910aa11ec8871b07b25146e9e,168047552
e62b9a1810ab11ec8871b07b25146e9e,110875954
8d6cf88d10a911ec8871b07b25146e9e,107152593
48ee694110a911ec8871b07b25146e9e,89735811
3ba66ede10a911ec8871b07b25146e9e,107500277
520d1a2710a811ec8871b07b25146e9e,465977323
67d685f910ab11ec8871b07b25146e9e,5780183
3e731fe410a911ec8871b07b25146e9e,49828682
a035b658712011ecb369fa164011f743,31439654
4540cea910ac11ec8871b07b25146e9e,164221651
b2430d60778611ecb369fa164011f743,81040941
b0caa70d7b5711eda79afa164011f743,125050082
91a185ab10ac11ec8871b07b25146e9e,157649297
96abb55010a911ec8871b07b25146e9e,25113075
69a1871c10a811ec8871b07b25146e9e,66856286
1e0985a010a811ec8871b07b25146e9e,172441139
b82e1ff010ab11ec8871b07b25146e9e,126340525
8d6a297b10a811ec8871b07b25146e9e,34432905
5d4b582110a811ec8871b07b25146e9e,7963728
8771622410c011ec8216b07b25146e9e,130120565
da45281e10a911ec8871b07b25146e9e,103074571
a056ba3e10ac11ec8871b07b25146e9e,175228543
f8f73ad110c411ec8216b07b25146e9e,967691
fe5a3caa10a811ec8871b07b25146e9e,27089020
a67170cc10ab11ec8871b07b25146e9e,54444630
b0d9f80310a911ec8871b07b25146e9e,119850494
0be359d610a911ec8871b07b25146e9e,132853794
503724e9ba5f11eebde5fa164011f743,265154
1b1bb9fa10c211ec8216b07b25146e9e,156062396
14d4f0bb556f11ecb369fa164011f743,157013743
cbe94cb310a811ec8871b07b25146e9e,85916825
2fe8a58610ab11ec8871b07b25146e9e,36027108
4e121c4f10a911ec8871b07b25146e9e,214343688
9f2e810510a911ec8871b07b25146e9e,143925272
9c28ffdf10a911ec8871b07b25146e9e,6027691
f32e27957c1d11ecb17dfa164011f743,52465061
c143b0f110a911ec8871b07b25146e9e,117212539
404a88b9034011eeb2cbfa164011f743,2809354
0b95caf410ab11ec8871b07b25146e9e,468923
4167a8ad10a811ec8871b07b25146e9e,68809267
bb2df92f10aa11ec8871b07b25146e9e,290432518
a056339a10cb11ec8216b07b25146e9e,127040754
4cbafe7c10a811ec8871b07b25146e9e,94952760
7239d88610a811ec8871b07b25146e9e,237009281
b7eeb8a210aa11ec8871b07b25146e9e,90140542
b98c6b9810a811ec8871b07b25146e9e,72514284
3cf1ec0a10a811ec8871b07b25146e9e,161425336
f4c2ea3810a711ec8871b07b25146e9e,6819138
2492f45a10a911ec8871b07b25146e9e,17663886
ee11c46910a811ec8871b07b25146e9e,126299429
d933bdbf10c811ec8216b07b25146e9e,79891259
288dbe6710ac11ec8871b07b25146e9e,47871917
9b3cc98810ab11ec8871b07b25146e9e,203514960
62c9955a10ca11ec8216b07b25146e9e,135557581
16ccac3a10a811ec8871b07b25146e9e,165041701
c8dcdf7810a911ec8871b07b25146e9e,1948338
01dcf02310aa11ec8871b07b25146e9e,134946718
d425ab1910ab11ec8871b07b25146e9e,178760024
093ba6c010aa11ec8871b07b25146e9e,133932310
632cabce10c011ec8216b07b25146e9e,15727885
0dcf6fc810c111ec8216b07b25146e9e,196994090
3395850c78d811ecb369fa164011f743,170314123
7e8d55fd10ab11ec8871b07b25146e9e,172215761
3a5b798810a811ec8871b07b25146e9e,383088
49aa5b616de311ecb369fa164011f743,1389228
cbcad71a10c111ec8216b07b25146e9e,76943736
aabd04a510a911ec8871b07b25146e9e,182604154
9295f2b710a911ec8871b07b25146e9e,22085976
10bc3dd110cb11ec8216b07b25146e9e,137354907
93053bae10c311ec8216b07b25146e9e,21030156
423d3e1210a911ec8871b07b25146e9e,166258824
f81c8ad410ab11ec8871b07b25146e9e,126975747
4f04630c6e9411ecb369fa164011f743,197004756
d13d94b810a711ec8871b07b25146e9e,191169869
926d480810ac11ec8871b07b25146e9e,13141897
0ae682016dda11ecb369fa164011f743,25103119
27667d2310a811ec8871b07b25146e9e,5446789
6e734f9110a911ec8871b07b25146e9e,157289717
f294a08310a811ec8871b07b25146e9e,61044260
0e5773c610a811ec8871b07b25146e9e,231739711
ee39ad4e10a711ec8871b07b25146e9e,78040667
e7d690fd10a711ec8871b07b25146e9e,78407878
751eed2610a911ec8871b07b25146e9e,36654345
cf19c7ca10a711ec8871b07b25146e9e,19379532
18ebaa7710ca11ec8216b07b25146e9e,4667145
051f08d710a811ec8871b07b25146e9e,41081825
479b92d610a911ec8871b07b25146e9e,3662437
6accf20f10c511ec8216b07b25146e9e,7906513
592cbead10a911ec8871b07b25146e9e,392188562
9336e70810ab11ec8871b07b25146e9e,227407434
5df928a710c111ec8216b07b25146e9e,73535278
7447844b6ed011ecb369fa164011f743,304450
4fce29ce10a911ec8871b07b25146e9e,59589014
cad4bc4010ab11ec8871b07b25146e9e,30960497
16e4985f10aa11ec8871b07b25146e9e,152470861
5c9ebbbd10a911ec8871b07b25146e9e,111892487
b50c16bb10a911ec8871b07b25146e9e,407792380
2d966e1e10ab11ec8871b07b25146e9e,12831738
9d1570dc10ab11ec8871b07b25146e9e,155761657
404dd88010a911ec8871b07b25146e9e,89130953
c3e23c3610a811ec8871b07b25146e9e,4295120
824e596a10ab11ec8871b07b25146e9e,241769698
e831ee1710be11ec8216b07b25146e9e,81587531
d558c24d10a711ec8871b07b25146e9e,519760077
9ce56ea210ab11ec8871b07b25146e9e,78408494
15a4b2ad10a811ec8871b07b25146e9e,62184023
cec6e0a910aa11ec8871b07b25146e9e,199256215
bae2c18410a811ec8871b07b25146e9e,206538529
258611e810ab11ec8871b07b25146e9e,20977323
2ede6fd910a811ec8871b07b25146e9e,182589195
a619067910ab11ec8871b07b25146e9e,9762490
665539e810ac11ec8871b07b25146e9e,96659597
fe4a852c25a211edaf2bfa164011f743,111421427
6ee4440f10ca11ec8216b07b25146e9e,6932846
00a04340741811ecb369fa164011f743,7340170
1540311f10ca11ec8216b07b25146e9e,23772136
0f0239f510a811ec8871b07b25146e9e,288834934
4d52a35d10a811ec8871b07b25146e9e,88680190
65eaf68410bf11ec8216b07b25146e9e,14206879
3b04716910a811ec8871b07b25146e9e,53006033
9591550710ab11ec8871b07b25146e9e,187506296
5e0b1d3a10cb11ec8216b07b25146e9e,206315303
4f7d9f9d10a811ec8871b07b25146e9e,8480559
8ecb540110ab11ec8871b07b25146e9e,4666414
8175bef610ac11ec8871b07b25146e9e,176612521
84a0066210a911ec8871b07b25146e9e,43779790
e319003010c111ec8216b07b25146e9e,110118273
f989459e10ab11ec8871b07b25146e9e,207117868
419ee9ab10ac11ec8871b07b25146e9e,32004681
45ca68c710ac11ec8871b07b25146e9e,5551765
8b8c4e8410a911ec8871b07b25146e9e,204602317
f88be3fd10a911ec8871b07b25146e9e,403615509
fd0e766510a911ec8871b07b25146e9e,15711339
4c02474c10ab11ec8871b07b25146e9e,67116569
af74f60c10c111ec8216b07b25146e9e,71863489
e65c59ed10a711ec8871b07b25146e9e,275050009
525db81f10a811ec8871b07b25146e9e,58185460
2842a55010a811ec8871b07b25146e9e,81148450
772aea9a10a811ec8871b07b25146e9e,39764313
0f7fde9e10a911ec8871b07b25146e9e,79360644
ecfd219a10a811ec8871b07b25146e9e,153039352
a68d9fdc10ab11ec8871b07b25146e9e,102500450
9a42b91328dd11ecb7eafa164011f743,160147563
3e6bc74da86211edb568fa164011f743,107158311
847103c710a811ec8871b07b25146e9e,83801519
d89ff09510c311ec8216b07b25146e9e,127489807
9440f0d610a811ec8871b07b25146e9e,235857695
e5c11b9610a711ec8871b07b25146e9e,26527749
8cf81a7310ab11ec8871b07b25146e9e,152548850
5d2725148a9911eebde5fa164011f743,67936457
16368ead10aa11ec8871b07b25146e9e,15345668
0511def16e2911ecb369fa164011f743,16247608
883836de10a811ec8871b07b25146e9e,155839056
24bc515f67a911ed87c1fa164011f743,84148548
0b08c83110a811ec8871b07b25146e9e,216901713
e43ed29510a911ec8871b07b25146e9e,260498581
234da59810ac11ec8871b07b25146e9e,150301059
9a20a69e10ab11ec8871b07b25146e9e,112537707
ed9e07e010a711ec8871b07b25146e9e,29708350
fe21044110c311ec8216b07b25146e9e,93569135
3cb547fd10ab11ec8871b07b25146e9e,189147021
56b165f210a811ec8871b07b25146e9e,183470276
e00fc28210a711ec8871b07b25146e9e,10644428
fc76e98f10a911ec8871b07b25146e9e,49046595
1900cf416dff11ecb369fa164011f743,108060474
56094bef10ab11ec8871b07b25146e9e,215682851
eb2521c510a711ec8871b07b25146e9e,30213854
546efb2b667011ed87c1fa164011f743,2725028
f201319b10c111ec8216b07b25146e9e,167035112
d00cd6fb10a711ec8871b07b25146e9e,117647149
9666c66610aa11ec8871b07b25146e9e,81822076
2e2a3e19a69b11edb6a3fa164011f743,150416313
662edeae10a911ec8871b07b25146e9e,119237251
c858f3a310a911ec8871b07b25146e9e,5277016
d9eecd6610a711ec8871b07b25146e9e,238676073
e3110fe510a711ec8871b07b25146e9e,117504540
c7b74a9f10a811ec8871b07b25146e9e,501665489
8f5eb43d10a911ec8871b07b25146e9e,286224
55c570f310a911ec8871b07b25146e9e,41138602
68ac7f9b10c411ec8216b07b25146e9e,2700095
a873257410a811ec8871b07b25146e9e,95563052
362eac7a10aa11ec8871b07b25146e9e,16492540
f1a1ad3c4d1b11ecb369fa164011f743,110114439
72d5c0d710c111ec8216b07b25146e9e,261138187
02b4f16610a811ec8871b07b25146e9e,223628776
80c9367410a811ec8871b07b25146e9e,212404570
f717405910a711ec8871b07b25146e9e,9047222
350e4d7c10ab11ec8871b07b25146e9e,260560313
0474765110a911ec8871b07b25146e9e,175159457
f2e866e910a711ec8871b07b25146e9e,371053233
ef51fb94147911eca228fa164011f743,12328775
6ddc24be10cb11ec8216b07b25146e9e,452762946
a93a98f010ab11ec8871b07b25146e9e,117571694
24f7611310ac11ec8871b07b25146e9e,152361941
f26cefdc10aa11ec8871b07b25146e9e,10479732
008db36310a811ec8871b07b25146e9e,202781952
03aa6dd910c411ec8216b07b25146e9e,80120894
7491f20410c111ec8216b07b25146e9e,135732289
27ea37ea10a811ec8871b07b25146e9e,173620823
ff13ea2910aa11ec8871b07b25146e9e,2899943
923e71cd10c311ec8216b07b25146e9e,41799093
6a95c67b10a911ec8871b07b25146e9e,215546031
74b52dd410bf11ec8216b07b25146e9e,203194760
af33ef6b10a911ec8871b07b25146e9e,123518296
31fe985110ac11ec8871b07b25146e9e,281123652
477bb6fc10a911ec8871b07b25146e9e,69152032
4f33ed716dc011ecb369fa164011f743,71987706
285acd7510ab11ec8871b07b25146e9e,104423317
5cd9ecba10ab11ec8871b07b25146e9e,241518660
9e10cb3310cb11ec8216b07b25146e9e,160739474
b83b11a310c711ec8216b07b25146e9e,16547166
fa9e7c1710be11ec8216b07b25146e9e,324350498
cb37fa193b2011ecb369fa164011f743,133515445
ebbfdee310a811ec8871b07b25146e9e,128261855
1dc4690710ac11ec8871b07b25146e9e,115149771
8f9da6c410a911ec8871b07b25146e9e,42736547
5bc4ee4410a911ec8871b07b25146e9e,15180666
89112d7510c011ec8216b07b25146e9e,15505921
3848b74a10c911ec8216b07b25146e9e,78296837
d3b7492d10a911ec8871b07b25146e9e,138712788
9d60e2bd10ac11ec8871b07b25146e9e,4795348
630ceb7710cb11ec8216b07b25146e9e,73660446
de9480e110ab11ec8871b07b25146e9e,22916817
87d10be610a911ec8871b07b25146e9e,25673080
43cf510f10ab11ec8871b07b25146e9e,206124766
cc42a90510c611ec8216b07b25146e9e,15262875
81b5c7c810a911ec8871b07b25146e9e,105368423
c9ee65716e3011ecb369fa164011f743,6384281
fc12650510a711ec8871b07b25146e9e,104111932
788d17c110a811ec8871b07b25146e9e,1978411
5f158f7510ac11ec8871b07b25146e9e,75188062
1c68a1c01b4811eca228fa164011f743,673417
6245ada610a811ec8871b07b25146e9e,156064727
20f3c14010ab11ec8871b07b25146e9e,17070129
e93708b710a711ec8871b07b25146e9e,218183867
8c82c30310a911ec8871b07b25146e9e,454737671
5e9af3fb10a911ec8871b07b25146e9e,137550742
ddb1bdfe10ab11ec8871b07b25146e9e,1680590
918b748893bb11edb6a3fa164011f743,49237874
37769b2dadd311eebde5fa164011f743,136164169
d7765616735111ecb369fa164011f743,17987514
dab008ed10c111ec8216b07b25146e9e,497367677
d0df041d10a711ec8871b07b25146e9e,463215373
ae1cf5be10a911ec8871b07b25146e9e,9806700
6c4ef319660311ecb369fa164011f743,8061997
2f307d0e10ab11ec8871b07b25146e9e,739582435
5ad55ff910a911ec8871b07b25146e9e,54935864
c88f141310a911ec8871b07b25146e9e,259343956
16aeb3c710a811ec8871b07b25146e9e,81426667
4a647c9910c311ec8216b07b25146e9e,94695846
eff6533210a911ec8871b07b25146e9e,21580689
e35d269110a711ec8871b07b25146e9e,69021661
92d052dc048011efbde5fa164011f743,5200006
803a31c110c011ec8216b07b25146e9e,15507835
5d60423a10a811ec8871b07b25146e9e,2134119
74dac16e10c511ec8216b07b25146e9e,80389865
867c594a10a911ec8871b07b25146e9e,389454181
7a4c3f6610ac11ec8871b07b25146e9e,2603073
e6389a4810a711ec8871b07b25146e9e,91431165
a40f78a510a911ec8871b07b25146e9e,320856253
2467e12410ac11ec8871b07b25146e9e,16771523
f15a225b10a711ec8871b07b25146e9e,137198605
96dff36b10ab11ec8871b07b25146e9e,5377755
950aaf2810ca11ec8216b07b25146e9e,2758008
a4b9dd7e10ab11ec8871b07b25146e9e,189629452
712de94ecdae11eca4f5fa164011f743,84182223
ee9ab8d610a711ec8871b07b25146e9e,118948406
5e7f37f310a811ec8871b07b25146e9e,172477289
9bdad5dd10a911ec8871b07b25146e9e,181140628
261912b310a911ec8871b07b25146e9e,110665689
5079771a10a811ec8871b07b25146e9e,254457605
edd4dbb010a711ec8871b07b25146e9e,318708299
192e411410c111ec8216b07b25146e9e,81378819
d783fd0110a911ec8871b07b25146e9e,143581373
b49c5ac110a811ec8871b07b25146e9e,217372831
e9abd03d10a711ec8871b07b25146e9e,242079017
c93fcc6910ab11ec8871b07b25146e9e,157481794
e67bbcfa10aa11ec8871b07b25146e9e,85533247
5f65e87e10ac11ec8871b07b25146e9e,208028538
6541417f10a911ec8871b07b25146e9e,124617982
f9e3348210ab11ec8871b07b25146e9e,134147956
aebc3ffb10c011ec8216b07b25146e9e,19604610
5bfcbeec10a811ec8871b07b25146e9e,127656565
2ecef76a10ab11ec8871b07b25146e9e,142695059
2fb0751310a911ec8871b07b25146e9e,2219592
3f9ee989385711ecb7eafa164011f743,52477890
698e2ca110a911ec8871b07b25146e9e,158167818
fe0d29dc10aa11ec8871b07b25146e9e,8165707
9c143aea10ac11ec8871b07b25146e9e,186281907
58774a5410a811ec8871b07b25146e9e,14242221
3e5130ed10a811ec8871b07b25146e9e,15308251
c8006f5c10ab11ec8871b07b25146e9e,4855016
6891d23e10ab11ec8871b07b25146e9e,135857840
c592a391142911eca228fa164011f743,1743064
d6d40b5c10a711ec8871b07b25146e9e,156394775
13dfc20e10a811ec8871b07b25146e9e,37651511
df0d7bf910ab11ec8871b07b25146e9e,36071141
e9df8debf5c411eca3e4fa164011f743,75050241
16c882fa10ac11ec8871b07b25146e9e,4979790
cad2898010a911ec8871b07b25146e9e,43474989
4faa32ba10aa11ec8871b07b25146e9e,184821412
57b32a3210a911ec8871b07b25146e9e,31499154
